Company name;Postcode;Primary UK SIC (2007) code;All UK SIC (2007) codes;Website
JOHN WATSON ARCHITECTURAL CONSULTANT LIMITED;EH53 0AL;71111;71111;www.jwacltd.co.uk
BUILT BY DESIGN SCOTLAND LIMITED;EH48 1DL;71111;71111;www.built-by-design.co.uk
CAPITAL DRAUGHTING CONSULTANTS LTD.;EH16 5RR;71111;71111;
TOLMIE LIMITED;EH3 6AT;71111;71111;www.tolmie.org.uk
GOODBURN BAILLIE ARCHITECTURE LIMITED;EH12 6BX;71111;"41100
71111";www.goodburn.org.uk
MAXWELL GREEN DESIGN LIMITED;EH9 1UL;71111;71111;www.maxwellgreendesign.com
DRAFTWISE LTD.;EH21 6RH;71112;71112;
CUBE ARCHITECTURE LIMITED;EH49 7JG;71111;71111;www.cubearchitecture.co.uk
JEFCOATE ANDERSON ARCHITECTS LTD;EH9 1EU;71111;71111;www.jefcoate-anderson.co.uk
56THREE ARCHITECTS LTD;EH2 4QG;71111;71111;www.ssarchitects.com
BORDER ARCHITECTS LTD;EH45 8SW;71111;71111;www.borderarchitects.com
B & H SURVEYING SERVICES LIMITED;EH4 6PR;71111;71111;
NEIL DALL ARCHITECT LIMITED;EH13 0HD;71111;71111;www.neildallarchitect.co.uk
DAVID GAULD ARCHITECT LIMITED;EH23 4FP;71111;71111;
COMPREHENSIVE DESIGN ARCHITECTS LIMITED;EH3 6DT;71111;71111;www.cda-group.co.uk
G J ARCHITECTS LIMITED;EH24 9EG;71111;71111;
OLIVER CHAPMAN ARCHITECTS LIMITED;EH1 1SX;71111;71111;www.oliverchapmanarchitects.com
MORHAM & BROTCHIE LIMITED;EH8 8JQ;71111;71111;www.mb-qs.com
HARDIE ASSOCIATES LTD.;EH48 4PD;71111;71111;
HOME ENERGY AND DATA SERVICES LIMITED;EH1 2BB;71111;71111;www.home-data.co.uk
RODERICK MACLEAN ASSOCIATES LIMITED;EH6 4SW;71112;71112;
HBJEL LIMITED;EH3 7RA;71111;71111;
DELICATA ASSOCIATES LIMITED;EH8 7JD;71111;71111;www.delicataassociates.com
BERGMARK ARCHITECTS LIMITED;EH3 6RP;71111;71111;www.bergmarkarchitects.co.uk
SCOTT HOBBS PLANNING LTD;EH3 7BD;71112;71112;www.scotthobbsplanning.com
PAUL WELSH ARCHITECTS LIMITED;EH2 2AZ;71111;71111;www.pwarchitects.co
SORRELL ASSOCIATES LTD;EH4 1NR;71112;"71112
74909";www.sorrellassociates.co.uk
BEECHER ARCHITECT LIMITED;EH8 7JN;71111;71111;www.beecherarchitect.com
THE PAUL HOGARTH COMPANY LIMITED;EH30 9TF;71112;71112;www.paulhogarth.com
CONSTRUCTION DESIGN ARCHITECTS LIMITED;EH52 6PZ;71111;71111;www.cd-architects.co.uk
DOUGLAS FLETT ARCHITECTS LTD;EH3 5ND;71111;71111;www.douglasflettarchitects.co.uk
MICHAEL LAIRD (HOLDINGS) LIMITED;EH3 6DE;71111;71111;www.michaellaird.co.uk
FOUIN & BELL ENERGY LIMITED;EH6 7EL;71111;71111;www.fouin-bell.com
DICK PEDDIE & MCKAY LIMITED;EH55 8DZ;71111;71111;www.dpmad.co.uk
KEN DUNCAN LTD;EH54 7EX;71111;71111;
CONTRACT CONSULT UK LIMITED;EH3 6RE;71111;71111;
SOMNER MACDONALD LOTHIAN LIMITED;EH22 3FB;71111;71111;
TAYLOR ARCHITECTURE PRACTICE LTD;EH6 6SE;71111;71111;www.taparchitects.co.uk
